mjd,mag,mag_err,UL,filter,detected
57716.23,25.2122,0.33,False,g,1
57763.1,23.4801,0.09,False,r,1
57763.12,23.8751,0.09,False,i,1
57770.08,23.4322,0.04,False,g,1
57770.11,23.6788,0.08,False,z,1
57771.09,23.2501,0.03,False,r,1
57771.11,23.5151,0.05,False,i,1
57775.15,22.8022,0.04,False,g,1
57778.1,23.0388,0.06,False,z,1
57778.14,22.6501,0.03,False,r,1
57779.1,22.8051,0.03,False,i,1
57779.12,22.4922,0.03,False,g,1
57782.09,22.4001,0.02,False,r,1
57782.12,22.7288,0.04,False,z,1
57784.05,22.3122,0.02,False,g,1
57784.07,22.4951,0.02,False,i,1
57789.07,21.9701,0.05,False,r,1
57789.1,22.3788,0.04,False,z,1
57791.06,22.2522,0.11,False,g,1
57791.08,22.1651,0.03,False,i,1
57800.07,21.7501,0.02,False,r,1
57800.09,22.2422,0.03,False,g,1
57803.05,21.8551,0.01,False,i,1
