mjd,mag,mag_err,UL,Filter,System,detected,Filter_can,Cenwave
58961.5,19.64,,True,r,AB,0,r,6141.12
58963.5,20.21,,True,g,AB,0,g,4671.78
58965.49,20.86,,True,r,AB,0,r,6141.12
58965.49,20.89,,True,r,AB,0,r,6141.12
58965.5,20.82,,True,r,AB,0,r,6141.12
58967.48,20.83,,True,r,AB,0,r,6141.12
58967.49,20.68,,True,r,AB,0,r,6141.12
58967.49,20.79,,True,r,AB,0,r,6141.12
58967.49,20.97,,True,r,AB,0,r,6141.12
58971.48,20.61,,True,r,AB,0,r,6141.12
58971.48,20.71,,True,r,AB,0,r,6141.12
58971.49,20.54,,True,r,AB,0,r,6141.12
58971.49,20.6,,True,r,AB,0,r,6141.12
58973.48,20.81,,True,r,AB,0,r,6141.12
58973.48,20.87,,True,r,AB,0,r,6141.12
58973.49,20.47,,True,r,AB,0,r,6141.12
58973.49,20.73,,True,r,AB,0,r,6141.12
58975.48,20.18,,True,r,AB,0,r,6141.12
58975.48,20.32,,True,r,AB,0,r,6141.12
58975.48,20.35,,True,r,AB,0,r,6141.12
58975.49,20.14,,True,r,AB,0,r,6141.12
58977.47,19.8,,True,r,AB,0,r,6141.12
58977.48,19.96,,True,r,AB,0,r,6141.12
58977.48,19.47,,True,r,AB,0,r,6141.12
58977.48,19.87,,True,r,AB,0,r,6141.12
58979.47,20.6,,True,r,AB,0,r,6141.12
58979.48,20.45,,True,r,AB,0,r,6141.12
58979.48,20.56,,True,r,AB,0,r,6141.12
58979.48,20.57,,True,r,AB,0,r,6141.12
58981.47,20.48,,True,r,AB,0,r,6141.12
58981.48,20.41,,True,r,AB,0,r,6141.12
58981.48,20.5,,True,r,AB,0,r,6141.12
58981.49,20.37,,True,r,AB,0,r,6141.12
58998.45,21.42,,True,g,AB,0,g,4671.78
58998.48,20.85,,True,r,AB,0,r,6141.12
59002.42,19.63,,True,g,AB,0,g,4671.78
59014.39,20.91,,True,g,AB,0,g,4671.78
59014.47,20.73,0.24,False,r,AB,1,r,6141.12
59018.36,20.57,0.24,False,g,AB,1,g,4671.78
59018.47,20.41,0.18,False,r,AB,1,r,6141.12
59023.35,20.11,0.16,False,g,AB,1,g,4671.78
59026.47,20.11,0.1,False,r,AB,1,r,6141.12
59030.38,19.91,0.14,False,g,AB,1,g,4671.78
59030.48,20.02,0.15,False,r,AB,1,r,6141.12
59033.37,19.88,0.18,False,r,AB,1,r,6141.12
59036.39,19.58,0.15,False,r,AB,1,r,6141.12
59036.48,19.72,0.22,False,g,AB,1,g,4671.78
59037.48,19.66,0.12,False,r,AB,1,r,6141.12
59039.37,19.68,0.21,False,g,AB,1,g,4671.78
59039.45,19.67,0.12,False,r,AB,1,r,6141.12
59041.49,19.52,0.1,False,r,AB,1,r,6141.12
59042.37,19.75,0.13,False,g,AB,1,g,4671.78
59042.4,19.59,0.09,False,r,AB,1,r,6141.12
59042.4,19.5,0.08,False,r,AB,1,r,6141.12
59042.4,19.51,0.08,False,r,AB,1,r,6141.12
59042.4,19.51,0.08,False,r,AB,1,r,6141.12
59042.4,19.55,0.08,False,r,AB,1,r,6141.12
59042.4,19.56,0.09,False,r,AB,1,r,6141.12
59042.4,19.57,0.08,False,r,AB,1,r,6141.12
59042.4,19.66,0.1,False,r,AB,1,r,6141.12
59042.4,19.54,0.08,False,r,AB,1,r,6141.12
59042.4,19.63,0.08,False,r,AB,1,r,6141.12
59042.4,19.63,0.09,False,r,AB,1,r,6141.12
59042.4,19.65,0.09,False,r,AB,1,r,6141.12
59042.4,19.69,0.09,False,r,AB,1,r,6141.12
59042.4,19.78,0.1,False,r,AB,1,r,6141.12
59042.4,19.8,0.09,False,r,AB,1,r,6141.12
59042.4,19.8,0.11,False,r,AB,1,r,6141.12
59042.4,19.62,0.09,False,r,AB,1,r,6141.12
59042.41,19.58,0.08,False,r,AB,1,r,6141.12
59042.41,19.57,0.09,False,r,AB,1,r,6141.12
59042.41,19.55,0.09,False,r,AB,1,r,6141.12
59042.41,19.54,0.08,False,r,AB,1,r,6141.12
59042.41,19.62,0.09,False,r,AB,1,r,6141.12
59042.41,19.53,0.08,False,r,AB,1,r,6141.12
59042.41,19.41,0.07,False,r,AB,1,r,6141.12
59042.41,19.59,0.1,False,r,AB,1,r,6141.12
59042.41,19.54,0.08,False,r,AB,1,r,6141.12
59042.41,19.62,0.08,False,r,AB,1,r,6141.12
59042.41,19.78,0.09,False,r,AB,1,r,6141.12
59042.41,19.62,0.09,False,r,AB,1,r,6141.12
59042.41,19.74,0.11,False,r,AB,1,r,6141.12
59042.41,19.64,0.09,False,r,AB,1,r,6141.12
59042.41,19.76,0.1,False,r,AB,1,r,6141.12
59042.41,19.85,0.1,False,r,AB,1,r,6141.12
59042.41,19.72,0.1,False,r,AB,1,r,6141.12
59042.41,19.71,0.1,False,r,AB,1,r,6141.12
59042.41,19.71,0.1,False,r,AB,1,r,6141.12
59042.41,19.67,0.09,False,r,AB,1,r,6141.12
59042.41,19.58,0.08,False,r,AB,1,r,6141.12
59042.42,19.46,0.07,False,r,AB,1,r,6141.12
59042.42,19.48,0.08,False,r,AB,1,r,6141.12
59042.42,19.52,0.07,False,r,AB,1,r,6141.12
59042.42,19.52,0.08,False,r,AB,1,r,6141.12
59042.42,19.53,0.08,False,r,AB,1,r,6141.12
